id,name,text_snippet,supertype,subtype,logic_category,battle_styles,immediate_parent,evolution_root,effect_triggers,hp,retreat_cost
zsv10pt5-100,Volcarona,"[Ability: Torrid Scales] You must discard a Basic Fire Energy card from your hand in order to use this Ability. Once during your turn, you may make your opponent's Active Pokemon Burned.",Pokemon,Stage 1,complex,None,Larvesta,Larvesta,"discard, status",120,1
svp-127,Walking Wake ex,"[Ability: Azure Seas] Damage from attacks used by this Pokemon isn't affected by any effects on your opponent's Active Pokemon. | [Attack: Catharsis Roar] If your opponent's Active Pokemon is affected by a Special Condition, this attack does 120 more damage.",Pokemon,"Basic, ex, Ancient",complex,"Ancient, ex",None,Walking Wake ex,"damage, copy, boost, special_condition",220,1
sv5-50,Walking Wake ex,"[Ability: Azure Seas] Damage from attacks used by this Pokemon isn't affected by any effects on your opponent's Active Pokemon. | [Attack: Catharsis Roar] If your opponent's Active Pokemon is affected by a Special Condition, this attack does 120 more damage.",Pokemon,"Basic, ex, Ancient",complex,"Ancient, ex",None,Walking Wake ex,"damage, copy, boost, special_condition",220,1
sv5-189,Walking Wake ex,"[Ability: Azure Seas] Damage from attacks used by this Pokemon isn't affected by any effects on your opponent's Active Pokemon. | [Attack: Catharsis Roar] If your opponent's Active Pokemon is affected by a Special Condition, this attack does 120 more damage.",Pokemon,"Basic, ex, Ancient",complex,"Ancient, ex",None,Walking Wake ex,"damage, copy, boost, special_condition",220,1
sv5-205,Walking Wake ex,"[Ability: Azure Seas] Damage from attacks used by this Pokemon isn't affected by any effects on your opponent's Active Pokemon. | [Attack: Catharsis Roar] If your opponent's Active Pokemon is affected by a Special Condition, this attack does 120 more damage.",Pokemon,"Basic, ex, Ancient",complex,"Ancient, ex",None,Walking Wake ex,"damage, copy, boost, special_condition",220,1
sv5-215,Walking Wake ex,"[Ability: Azure Seas] Damage from attacks used by this Pokemon isn't affected by any effects on your opponent's Active Pokemon. | [Attack: Catharsis Roar] If your opponent's Active Pokemon is affected by a Special Condition, this attack does 120 more damage.",Pokemon,"Basic, ex, Ancient",complex,"Ancient, ex",None,Walking Wake ex,"damage, copy, boost, special_condition",220,1
sv8pt5-178,Walking Wake ex,"[Ability: Azure Seas] Damage from attacks used by this Pokemon isn't affected by any effects on your opponent's Active Pokemon. | [Attack: Catharsis Roar] If your opponent's Active Pokemon is affected by a Special Condition, this attack does 120 more damage.",Pokemon,"Basic, ex, Ancient",complex,"Ancient, ex",None,Walking Wake ex,"damage, copy, boost, special_condition",220,1
sv2-134,Weavile,"[Ability: Assaulting Hunt] Once during your turn, when this Pokemon moves from your Bench to the Active Spot, you may switch in 1 of your opponent's Benched Basic Pokemon to the Active Spot.",Pokemon,Stage 1,complex,None,Sneasel,Sneasel,switch,110,1
sv4pt5-183,Weavile,"[Ability: Assaulting Hunt] Once during your turn, when this Pokemon moves from your Bench to the Active Spot, you may switch in 1 of your opponent's Benched Basic Pokemon to the Active Spot.",Pokemon,Stage 1,complex,None,Sneasel,Sneasel,switch,110,1
sv3pt5-110,Weezing,"[Ability: Let's Have a Blast] If this Pokemon is in the Active Spot and is Knocked Out by damage from an attack from your opponent's Pokemon, flip a coin. If heads, the Attacking Pokemon is Knocked Out. | [Attack: Spinning Fumes] This attack also does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)",Pokemon,Stage 1,complex,None,Koffing,Koffing,"damage, coin_flip, knockout",110,2
sv5-15,Whimsicott,"[Ability: Wafting Heal] When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may heal all damage from your Active Grass Pokemon. If you healed any damage in this way, discard all Energy from that Pokemon.",Pokemon,Stage 1,complex,None,Cottonee,Cottonee,"heal, damage, discard, evolve",100,1
sv8pt5-8,Whimsicott,"[Ability: Wafting Heal] When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may heal all damage from your Active Grass Pokemon. If you healed any damage in this way, discard all Energy from that Pokemon.",Pokemon,Stage 1,complex,None,Cottonee,Cottonee,"heal, damage, discard, evolve",100,1
sv2-84,Wigglytuff,"[Ability: Balloon Therapy] Once during your turn, you may attach a Therapeutic Energy card from your hand to 1 of your Pokemon.",Pokemon,Stage 1,complex,None,Jigglypuff,Jigglypuff,attach,110,2
sv4pt5-147,Wigglytuff,"[Ability: Balloon Therapy] Once during your turn, you may attach a Therapeutic Energy card from your hand to 1 of your Pokemon.",Pokemon,Stage 1,complex,None,Jigglypuff,Jigglypuff,attach,110,2
sv3pt5-40,Wigglytuff ex,"[Ability: Expanding Body] If this Pokemon has any Special Energy attached, it gets +100 HP. | [Attack: Friend Tackle] If you played a Supporter card from your hand during this turn, this attack does 90 more damage.",Pokemon,"Stage 1, ex",complex,ex,Jigglypuff,Jigglypuff,"damage, attach, boost",250,3
sv3pt5-187,Wigglytuff ex,"[Ability: Expanding Body] If this Pokemon has any Special Energy attached, it gets +100 HP. | [Attack: Friend Tackle] If you played a Supporter card from your hand during this turn, this attack does 90 more damage.",Pokemon,"Stage 1, ex",complex,ex,Jigglypuff,Jigglypuff,"damage, attach, boost",250,3
sv4pt5-222,Wigglytuff ex,"[Ability: Expanding Body] If this Pokemon has any Special Energy attached, it gets +100 HP. | [Attack: Friend Tackle] If you played a Supporter card from your hand during this turn, this attack does 90 more damage.",Pokemon,"Stage 1, ex",complex,ex,Jigglypuff,Jigglypuff,"damage, attach, boost",250,3
sv4-53,Wugtrio,"[Ability: Suddenly Select] When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may search your deck for up to 3 Pokemon Tool cards, reveal them, and put them into your hand. Then, shuffle your deck. | [Attack: Triple Whip] Flip 3 coins. This attack does 70 damage for each heads.",Pokemon,Stage 1,complex,None,Wiglett,Wiglett,"search, draw, damage, evolve, coin_flip",90,2
svp-59,Xatu,"[Ability: Clairvoyant Sense] Once during your turn, you may attach a Basic Psychic Energy card from your hand to 1 of your Benched Pokemon. If you attached Energy to a Pokemon in this way, draw 2 cards.",Pokemon,Stage 1,complex,None,Natu,Natu,"draw, attach",100,1
sv4-72,Xatu,"[Ability: Clairvoyant Sense] Once during your turn, you may attach a Basic Psychic Energy card from your hand to 1 of your Benched Pokemon. If you attached Energy to a Pokemon in this way, draw 2 cards.",Pokemon,Stage 1,complex,None,Natu,Natu,"draw, attach",100,1
sv4pt5-26,Xatu,"[Ability: Clairvoyant Sense] Once during your turn, you may attach a Basic Psychic Energy card from your hand to 1 of your Benched Pokemon. If you attached Energy to a Pokemon in this way, draw 2 cards.",Pokemon,Stage 1,complex,None,Natu,Natu,"draw, attach",100,1
sv4pt5-152,Xatu,"[Ability: Clairvoyant Sense] Once during your turn, you may attach a Basic Psychic Energy card from your hand to 1 of your Benched Pokemon. If you attached Energy to a Pokemon in this way, draw 2 cards.",Pokemon,Stage 1,complex,None,Natu,Natu,"draw, attach",100,1
sv10-3,Yanmega ex,"[Ability: Buzzing Boost] Once during your turn, when this Pokemon moves from your Bench to the Active Spot, you may search your deck for up to 3 Basic Grass Energy cards and attach them to this Pokemon. Then, shuffle your deck. | [Attack: Jet Cyclone] Move 3 Energy from this Pokemon to 1 of your Benched Pokemon.",Pokemon,"Stage 1, ex",complex,ex,Yanma,Yanma,"search, attach",280,1
sv10-206,Yanmega ex,"[Ability: Buzzing Boost] Once during your turn, when this Pokemon moves from your Bench to the Active Spot, you may search your deck for up to 3 Basic Grass Energy cards and attach them to this Pokemon. Then, shuffle your deck. | [Attack: Jet Cyclone] Move 3 Energy from this Pokemon to 1 of your Benched Pokemon.",Pokemon,"Stage 1, ex",complex,ex,Yanma,Yanma,"search, attach",280,1
sv10-228,Yanmega ex,"[Ability: Buzzing Boost] Once during your turn, when this Pokemon moves from your Bench to the Active Spot, you may search your deck for up to 3 Basic Grass Energy cards and attach them to this Pokemon. Then, shuffle your deck. | [Attack: Jet Cyclone] Move 3 Energy from this Pokemon to 1 of your Benched Pokemon.",Pokemon,"Stage 1, ex",complex,ex,Yanma,Yanma,"search, attach",280,1
svp-49,Zapdos ex,"[Ability: Voltaic Float] If this Pokemon has any Lightning Energy attached, it has no Retreat Cost. | [Attack: Multishot Lightning] This attack also does 90 damage to 1 of your opponent's Benched Pokemon that has any damage counters on it. (Don't apply Weakness and Resistance for Benched Pokemon.)",Pokemon,"Basic, ex",complex,ex,None,Zapdos ex,"damage, switch",200,2
sv3pt5-145,Zapdos ex,"[Ability: Voltaic Float] If this Pokemon has any Lightning Energy attached, it has no Retreat Cost. | [Attack: Multishot Lightning] This attack also does 90 damage to 1 of your opponent's Benched Pokemon that has any damage counters on it. (Don't apply Weakness and Resistance for Benched Pokemon.)",Pokemon,"Basic, ex",complex,ex,None,Zapdos ex,"damage, switch",200,2
sv3pt5-192,Zapdos ex,"[Ability: Voltaic Float] If this Pokemon has any Lightning Energy attached, it has no Retreat Cost. | [Attack: Multishot Lightning] This attack also does 90 damage to 1 of your opponent's Benched Pokemon that has any damage counters on it. (Don't apply Weakness and Resistance for Benched Pokemon.)",Pokemon,"Basic, ex",complex,ex,None,Zapdos ex,"damage, switch",200,2
sv3pt5-202,Zapdos ex,"[Ability: Voltaic Float] If this Pokemon has any Lightning Energy attached, it has no Retreat Cost. | [Attack: Multishot Lightning] This attack also does 90 damage to 1 of your opponent's Benched Pokemon that has any damage counters on it. (Don't apply Weakness and Resistance for Benched Pokemon.)",Pokemon,"Basic, ex",complex,ex,None,Zapdos ex,"damage, switch",200,2
sv3pt5-41,Zubat,"[Ability: Revealing Echo] Once during your turn, if this Pokemon is in the Active Spot, you may have your opponent reveal their hand.",Pokemon,Basic,complex,None,None,Zubat,search,40,1
sv10-60,Abomasnow,"[Attack: Frozen Wood] If this Pokemon has 2 or more Grass Energy attached, this attack does 120 more damage.",Pokemon,Stage 1,simple,None,Snover,Snover,"damage, boost",150,4
me1-54,Abra,[Attack: Teleportation Attack] Switch this Pokemon with 1 of your Benched Pokemon.,Pokemon,Basic,simple,None,None,Abra,switch,50,1
sv4-113,Absol,"[Attack: Drawareness] You may discard any number of cards from your hand until you have 4 or fewer. Draw cards until you have 5 cards in your hand. | [Attack: Enhanced Blade] If this Pokemon has a Pokemon Tool attached, this attack does 60 more damage.",Pokemon,Basic,simple,None,None,Absol,"draw, damage, discard, boost",100,1
sv6pt5-30,Absol,"[Attack: Darkfall] If you have at least 3 Darkness Energy in play, this attack does 50 more damage.",Pokemon,Basic,simple,None,None,Absol,"damage, boost",110,1
me2-63,Absol,[Attack: Allure] Draw 2 cards.,Pokemon,Basic,simple,None,None,Absol,draw,110,1
sv3-135,Absol ex,"[Attack: Future Sight] Look at the top 3 cards of either player's deck and put them back in any order. | [Attack: Cursed Slug] If your opponent has 3 or fewer cards in their hand, this attack does 120 more damage.",Pokemon,"Basic, ex",simple,ex,None,Absol ex,"search, damage, boost",210,1
sv3-214,Absol ex,"[Attack: Future Sight] Look at the top 3 cards of either player's deck and put them back in any order. | [Attack: Cursed Slug] If your opponent has 3 or fewer cards in their hand, this attack does 120 more damage.",Pokemon,"Basic, ex",simple,ex,None,Absol ex,"search, damage, boost",210,1
sv9-13,Accelgor,[Attack: Poisonous Ploy] Your opponent's Active Pokemon is now Confused and Poisoned. Switch this Pokemon with 1 of your Benched Pokemon.,Pokemon,Stage 1,simple,None,Shelmet,Shelmet,"switch, status",100,1
rsv10pt5-9,Accelgor,"[Attack: Acid Spray] Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",Pokemon,Stage 1,simple,None,Shelmet,Shelmet,"discard, coin_flip",100,1
rsv10pt5-94,Accelgor,"[Attack: Acid Spray] Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",Pokemon,Stage 1,simple,None,Shelmet,Shelmet,"discard, coin_flip",100,1
sv4-135,Aegislash ex,[Attack: Peerless Edge] This attack does 70 damage for each Prize card you have taken. | [Attack: Double-Edged Slash] This Pokemon also does 30 damage to itself.,Pokemon,"Stage 2, ex",simple,ex,Doublade,Honedge,"damage, prize, reduce",330,3
sv4-230,Aegislash ex,[Attack: Peerless Edge] This attack does 70 damage for each Prize card you have taken. | [Attack: Double-Edged Slash] This Pokemon also does 30 damage to itself.,Pokemon,"Stage 2, ex",simple,ex,Doublade,Honedge,"damage, prize, reduce",330,3
sv3pt5-142,Aerodactyl,"[Attack: Devolution Ray] If your opponent's Active Pokemon is an evolved Pokemon, devolve it by putting the highest Stage Evolution card on it into your opponent's hand.",Pokemon,Stage 1,simple,None,Antique Old Amber,Antique Old Amber,"draw, evolve",130,0
sv6-122,Aggron,"[Attack: Angry Slam] This attack does 50 damage for each of your Pokemon that has any damage counters on it. | [Attack: Guard Claw] During your opponent's next turn, this Pokemon takes 50 less damage from attacks (after applying Weakness and Resistance).",Pokemon,Stage 2,simple,None,Lairon,Aron,"damage, reduce",180,3
sv4-145,Aipom,[Attack: Filch] Draw a card.,Pokemon,Basic,simple,None,None,Aipom,draw,60,1
sv4-211,Aipom,[Attack: Filch] Draw a card.,Pokemon,Basic,simple,None,None,Aipom,draw,60,1
me2-78,Aipom,"[Attack: Astonish] Choose a random card from your opponent's hand, and your opponent reveals that card and shuffles it into their deck.",Pokemon,Basic,simple,None,None,Aipom,search,70,1
sv6-82,Alakazam,[Attack: Strange Hacking] Your opponent's Active Pokemon is now Confused. You may move any number of damage counters from your opponent's Pokemon to their other Pokemon in any way you like. | [Attack: Psychic] This attack does 50 more damage for each Energy attached to your opponent's Active Pokemon.,Pokemon,Stage 2,simple,None,Kadabra,Abra,"damage, copy, boost, status",140,1
svp-50,Alakazam ex,[Attack: Mind Jack] This attack does 30 more damage for each of your opponent's Benched Pokemon. | [Attack: Dimensional Hand] This attack can be used even if this Pokemon is on the Bench.,Pokemon,"Stage 2, ex",simple,ex,Kadabra,Abra,"damage, boost",310,1
